ResponseId,LanguageHaveWorkedWith
526,HTML/CSS;JavaScript;Python;SQL
527,Bash/Shell;C
528,Java
529,Bash/Shell;JavaScript;Node.js;SQL;TypeScript
530,
531,C#;JavaScript
532,C;HTML/CSS;JavaScript
533,HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
534,C;C++;HTML/CSS;Objective-C;Python;Swift
535,HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;Swift;TypeScript
536,HTML/CSS;JavaScript;TypeScript
537,Go;HTML/CSS;JavaScript;Python;TypeScript
538,C;C++;Dart;Java;SQL
539,Assembly;HTML/CSS;Node.js;Python;SQL
540,Bash/Shell;Groovy;Java;JavaScript
541,C#
542,Java;Kotlin;Python;SQL
543,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;Python
544,C;C++;Python
545,Bash/Shell;PowerShell
546,Java;SQL
547,C#;C++;HTML/CSS;JavaScript;TypeScript
548,C#;JavaScript;Python;TypeScript
549,Perl
550,Java;JavaScript
551,Bash/Shell;HTML/CSS;Java;Scala;SQL
552,C;Java;JavaScript;Matlab;PHP;Python;Scala;SQL
553,Bash/Shell;Go;Groovy;HTML/CSS;Java;JavaScript;Python;SQL
554,Bash/Shell;Java;JavaScript;Python
555,Bash/Shell;Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript
556,C++;HTML/CSS;JavaScript;Python
557,C#;HTML/CSS;JavaScript;SQL
558,C;C++;HTML/CSS;JavaScript;Python
559,C#;Dart;HTML/CSS;Java;Kotlin;Python
560,C#;HTML/CSS;JavaScript;Matlab;Node.js;PowerShell;Python;R;SQL
561,Bash/Shell;JavaScript;Ruby
562,C++;HTML/CSS;JavaScript;Node.js;Python
563,C#;HTML/CSS;JavaScript;SQL
564,Bash/Shell;Go;SQL
565,Bash/Shell;Java;Python;Rust;SQL
566,Groovy;Java;Kotlin;Swift
567,Java
568,C++;Clojure;Java;JavaScript;Node.js;Perl;Scala;SQL;Swift;TypeScript
569,PHP
570,HTML/CSS;JavaScript;Node.js;TypeScript
571,Bash/Shell;C;C++;Java;Node.js;PowerShell;Python;R;SQL
572,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript
573,Dart;Java;Python
574,C;C#;C++;HTML/CSS;Java;JavaScript;SQL
575,Bash/Shell;Python;SQL
576,Bash/Shell;Node.js;PHP;SQL;TypeScript
577,Bash/Shell;C;C++;Matlab;Python;VBA
578,HTML/CSS;JavaScript
579,HTML/CSS;JavaScript;PHP
580,Python;Rust
581,C#;Dart;HTML/CSS;JavaScript;Kotlin;Node.js;Objective-C;PHP;PowerShell;Python;Ruby;SQL;Swift;TypeScript
582,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
583,Bash/Shell;Dart;HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL
584,HTML/CSS;JavaScript;Node.js;PHP;TypeScript
585,JavaScript;PHP;SQL
586,Bash/Shell;Java;Python;Scala;SQL
587,HTML/CSS;JavaScript;Python
588,Bash/Shell;JavaScript;Node.js;Ruby;TypeScript
589,Bash/Shell;Kotlin;Python;Rust
590,C#;HTML/CSS;JavaScript;SQL
591,C#;HTML/CSS;Python;VBA
592,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
593,Python
594,Bash/Shell;C;C#;C++;Go;Java;PowerShell;SQL
595,HTML/CSS;JavaScript;PHP;R;SQL
596,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PowerShell;Python;SQL;TypeScript
597,JavaScript;Python;TypeScript
598,Python
599,C++;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL
600,HTML/CSS;Python
601,Bash/Shell;C#;Dart;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
602,C;C++;PowerShell;Python
603,C#;HTML/CSS;JavaScript;Python;TypeScript
604,C#;HTML/CSS;JavaScript;Node.js;PHP;TypeScript
605,C++;HTML/CSS;Java;PHP;Python
606,Bash/Shell;C#;HTML/CSS;Java;PHP;SQL
607,Bash/Shell;C;Go;Perl;Python;Rust
608,Python;R
609,C#;TypeScript
610,C#;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
611,C;C#;C++;Go;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;Python;SQL;TypeScript
612,Java;JavaScript;Python
613,Assembly;Bash/Shell;C;C#;C++;Delphi;Erlang;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Perl;PowerShell;Python;R;SQL;TypeScript;VBA
614,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
615,C++;HTML/CSS;JavaScript;Node.js
616,HTML/CSS;JavaScript;Node.js;SQL;TypeScript
617,Bash/Shell;C++;HTML/CSS;Java;JavaScript;Python
618,Bash/Shell;HTML/CSS;Node.js;PHP;Python;TypeScript
619,Python
620,C;C#;Matlab;Python
621,Bash/Shell;C#;C++;PowerShell;Python
622,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
623,Python
624,Assembly;C;HTML/CSS;JavaScript;Python;SQL
625,Bash/Shell;JavaScript;Node.js;Python
626,C;C++;Java;Python
627,HTML/CSS;JavaScript;Python
628,C#;HTML/CSS;JavaScript;SQL
629,Bash/Shell;C;JavaScript;Python;SQL;VBA
630,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;Rust;TypeScript
631,Bash/Shell;Java;JavaScript;Node.js;PowerShell;Python;TypeScript;VBA
632,JavaScript;Node.js;PHP;SQL;TypeScript
633,Bash/Shell;C;Go;Java
634,
635,Bash/Shell;C;C++;JavaScript;Node.js;PHP;Python;SQL;TypeScript
636,C#;F#;HTML/CSS;JavaScript;Node.js;TypeScript
637,C;HTML/CSS;JavaScript;Node.js;Python;SQL
638,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;VBA
639,C;C#;C++;Go;JavaScript;Node.js;Objective-C;Swift;TypeScript
640,HTML/CSS;JavaScript;Ruby;SQL;TypeScript
641,HTML/CSS;JavaScript;Node.js;Python
642,Bash/Shell;C;C++;Java;Python
643,Python
644,Bash/Shell;C#;Java;Python
645,Elixir;HTML/CSS;JavaScript;Ruby
646,C#;Crystal;HTML/CSS;JavaScript;Node.js;PHP;SQL;TypeScript;VBA
647,Bash/Shell;C;C#;Go;JavaScript;Python;Rust;SQL;TypeScript
648,Dart;HTML/CSS;JavaScript;Node.js;Python;Swift;TypeScript
649,HTML/CSS;JavaScript
650,Java;PHP;SQL
651,C#;HTML/CSS;JavaScript;SQL
652,C#;HTML/CSS;SQL;TypeScript
653,C#;Kotlin;SQL
654,
655,Bash/Shell;Go;HTML/CSS;Java;JavaScript;Objective-C;SQL;TypeScript
656,Java
657,C++;Dart;HTML/CSS;JavaScript;Kotlin;Node.js;Python;TypeScript
658,C#;HTML/CSS;JavaScript;Node.js;PHP;SQL
659,C#;HTML/CSS;JavaScript;Node.js;SQL;TypeScript
660,Bash/Shell;JavaScript;Python;Rust;TypeScript
661,Bash/Shell;HTML/CSS;JavaScript
662,HTML/CSS;JavaScript;PHP;TypeScript
663,HTML/CSS;JavaScript;Node.js;TypeScript
664,Bash/Shell;C;HTML/CSS;JavaScript;PHP;SQL
665,C;C++;HTML/CSS;Matlab;VBA
666,Bash/Shell;C;C++;HTML/CSS;PHP;Python;SQL
667,C#;HTML/CSS;Java;JavaScript;SQL
668,HTML/CSS;Java;JavaScript;Python
669,C#;Dart;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
670,Bash/Shell;HTML/CSS;JavaScript;Node.js;PHP;SQL
671,C#;HTML/CSS;JavaScript;SQL
672,HTML/CSS;JavaScript;Node.js;TypeScript
673,C;Python
674,C#;HTML/CSS;JavaScript;SQL
675,C++
676,Bash/Shell;C;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript
677,Python;R;SQL
678,Java;JavaScript;PHP;SQL;TypeScript
679,Assembly;C;C++;Delphi;Python
680,Kotlin
681,Python;Rust
682,Bash/Shell;C;C#;C++;F#;Haskell;HTML/CSS;Java;JavaScript;Node.js;Perl;PHP;PowerShell;Python;SQL;TypeScript
683,C;C++;PowerShell
684,HTML/CSS;JavaScript;PHP;SQL
685,Bash/Shell;C++;HTML/CSS;Python;SQL;VBA
686,Dart;Java;Python;Rust;SQL
687,C#;Java;Python;SQL
688,C#;HTML/CSS;JavaScript;PowerShell;SQL
689,C;C#;C++;JavaScript;Objective-C;PowerShell;SQL;TypeScript
690,C#;Objective-C;Swift
691,C;C++
692,HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript
693,Python;SQL
694,HTML/CSS;Java;JavaScript
695,C#;Go;HTML/CSS;JavaScript;PHP;Python;Rust;SQL
696,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL
697,Assembly;Bash/Shell;C;C++;Dart;Groovy;HTML/CSS;Java;JavaScript;LISP;Node.js;Python;Ruby;SQL;TypeScript
698,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
699,HTML/CSS;Java;JavaScript;Node.js;Python;SQL
700,Kotlin;Python
701,Assembly;Bash/Shell;C#;C++;Java;Node.js;Objective-C;SQL;VBA
702,Bash/Shell;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;Ruby;SQL;TypeScript
703,C#;HTML/CSS;JavaScript;PowerShell;Python;SQL
704,Bash/Shell;C;C#;C++;Matlab;PowerShell;Python;Rust
705,Assembly;C;C++;Python
706,HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL
707,C++;Python
708,HTML/CSS;JavaScript;PHP;SQL;VBA
709,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript
710,SQL;VBA
711,Bash/Shell;C;C#;Dart;Go;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
712,Go;HTML/CSS;Java;JavaScript;Node.js;SQL
713,Dart;HTML/CSS;JavaScript;Kotlin;PHP;Python;SQL;Swift
714,C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript
715,Bash/Shell;C;Java;JavaScript;Node.js
716,Java;Python;TypeScript
717,C#;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript
718,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL
719,C#;HTML/CSS;JavaScript;SQL
720,JavaScript;Node.js;PHP
721,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;TypeScript
722,Bash/Shell;C++;Matlab;Python
723,Bash/Shell;C;C++;HTML/CSS;Java;JavaScript;Kotlin;Matlab;Node.js;Python;SQL
724,Bash/Shell;C;Go;HTML/CSS;Java;JavaScript;Node.js;Python;Rust;SQL;Swift;TypeScript
725,C;Go;HTML/CSS;Java;JavaScript;Kotlin;Node.js;Python;TypeScript
726,HTML/CSS;Python;R;SQL
727,C;C#;C++;Go;JavaScript;PowerShell;Python;TypeScript
728,Java;Kotlin
729,Bash/Shell;C;C++;Matlab;Python
730,JavaScript;PHP;Python;SQL
731,Python
732,C#;HTML/CSS;JavaScript;Rust;SQL;TypeScript
733,Swift
734,C++;Python
735,Dart;Java;Kotlin;Python;Swift;TypeScript
736,HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
737,C++
738,C#;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL;TypeScript
739,Go;Python
740,JavaScript;Node.js;SQL
741,C++;HTML/CSS;Java;JavaScript;Matlab;Python;TypeScript
742,C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
743,C#;JavaScript
744,C;C#;C++;Delphi;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript;VBA
745,Bash/Shell;Groovy;HTML/CSS;Java;JavaScript;Python;SQL
746,C;C++;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
747,C++;HTML/CSS;JavaScript;Node.js;VBA
748,C;C#;C++;JavaScript;Node.js;Python;TypeScript
749,
750,Java;Python;SQL
751,C#;SQL
752,Bash/Shell;C#;Delphi;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript;VBA
753,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL
754,
755,Swift
756,R;SQL;VBA
757,C;C++;Java;Matlab;Python;SQL
758,C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;VBA
759,C#;HTML/CSS;Java;JavaScript;PHP
760,C#;SQL
761,HTML/CSS;JavaScript;PHP;SQL;TypeScript
762,Assembly;C;C#;C++;HTML/CSS;JavaScript;Python;Rust;SQL;TypeScript;VBA
763,HTML/CSS;JavaScript;PHP;Ruby
764,Bash/Shell;C;C#;HTML/CSS;Java;JavaScript;Node.js;Python;SQL;TypeScript
765,C++;Java;Julia;Matlab;Python
766,Java;Kotlin
767,Java;Python
768,
769,C;C#;C++;JavaScript;Node.js;Python;TypeScript
770,C#;HTML/CSS;Python;TypeScript;VBA
771,HTML/CSS;JavaScript;PHP;TypeScript
772,HTML/CSS;JavaScript;Python;SQL
773,Bash/Shell;C#;HTML/CSS;JavaScript;SQL
774,C#;HTML/CSS;JavaScript;PHP;SQL
775,C#;C++;JavaScript;PHP
776,Bash/Shell;C#;HTML/CSS;JavaScript;PowerShell;SQL;TypeScript
777,HTML/CSS;JavaScript;PHP
778,Bash/Shell;HTML/CSS;JavaScript;Node.js;TypeScript
779,Dart;Java;Python;SQL
780,HTML/CSS;JavaScript;PHP
781,C;C#;C++;HTML/CSS;JavaScript;Node.js;PHP;TypeScript
782,C;C++;HTML/CSS;JavaScript;Node.js;TypeScript
783,Dart;HTML/CSS;PHP;Python;SQL
784,C;C++;Java;Matlab;Python
785,HTML/CSS;JavaScript;TypeScript
786,Bash/Shell;C;HTML/CSS;JavaScript;Python;Ruby;SQL
787,C#
788,Bash/Shell;C#;Dart;Groovy;HTML/CSS;Java;JavaScript;Kotlin;PowerShell;Python;Rust;Swift
789,HTML/CSS;Java;JavaScript;Node.js;TypeScript
790,C++;Python;Rust
791,C++;JavaScript;Node.js;PHP
792,Bash/Shell;Go;JavaScript;Node.js;Rust
793,Bash/Shell;C#;C++;Delphi;HTML/CSS;PHP
794,LISP;R
795,C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript
796,Python
797,C#;F#;HTML/CSS;JavaScript;PowerShell;SQL
798,C;C++
799,Matlab;Python
800,Assembly;C;C++;Objective-C;Python;Swift
801,C++
802,HTML/CSS;JavaScript;Node.js;TypeScript
803,Clojure;Java;LISP
804,Assembly;C++;Dart;HTML/CSS;Java;Matlab;Python;SQL
805,C#;HTML/CSS;Java;Matlab;Python;Scala;SQL
806,C#;HTML/CSS;JavaScript;SQL
807,Bash/Shell;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
808,C;C#;JavaScript;Node.js;TypeScript
809,Bash/Shell;C;C#;C++;Go;HTML/CSS;Java;Kotlin;Node.js;Objective-C;PHP;Python;SQL;TypeScript;VBA
810,Bash/Shell;C;C++;HTML/CSS;JavaScript;Python;Rust;SQL
811,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL
812,Bash/Shell;HTML/CSS;JavaScript;Julia;Node.js;Python;SQL;TypeScript
813,Java;Kotlin
814,C#;SQL;VBA
815,HTML/CSS;JavaScript;Node.js;Python
816,HTML/CSS;JavaScript;TypeScript
817,HTML/CSS;Java;JavaScript;Node.js;PHP;TypeScript
818,Bash/Shell;R
819,Groovy;HTML/CSS;Java;JavaScript;Kotlin;Node.js
820,Bash/Shell;HTML/CSS;Java;JavaScript;SQL
821,Assembly;C;C++;Go;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript
822,C;C#;C++;HTML/CSS;Java;JavaScript;Python;R;SQL;VBA
823,Bash/Shell;C;Go;Java;SQL
824,Bash/Shell;C++;Go;Perl;SQL
825,Bash/Shell;C++;HTML/CSS;Matlab;Python;R
826,Dart;Java
827,Swift
828,C#;Python
829,HTML/CSS;JavaScript;Node.js;Python;SQL
830,JavaScript;Node.js;Python
831,C;C#;C++;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;SQL;TypeScript
832,JavaScript;PHP;SQL
833,Assembly;Bash/Shell;C;C++;JavaScript;LISP;Matlab;Node.js;PHP;Python;Ruby;SQL
834,Bash/Shell;C;Python
835,Bash/Shell;C;C#;C++;Java;JavaScript;Node.js;Rust;SQL
836,C;C#;C++;HTML/CSS;Java;JavaScript;SQL
837,C#;JavaScript;Python;SQL;VBA
838,Python;R;SQL
839,C;C++;HTML/CSS;JavaScript;Objective-C;PHP;Python;SQL;TypeScript
840,Bash/Shell;C#;Java;JavaScript;Node.js;Objective-C;SQL;Swift;TypeScript
841,Bash/Shell;Go;HTML/CSS;JavaScript;Node.js;PHP;PowerShell;SQL;TypeScript
842,HTML/CSS;PHP;SQL;VBA
843,C++;HTML/CSS;JavaScript;Python
844,Go
845,Assembly;C;C++;Java;JavaScript;Node.js
846,C#;HTML/CSS;JavaScript;Node.js;TypeScript
847,Bash/Shell;Python;SQL
848,Java;JavaScript;Node.js;SQL
849,Bash/Shell;Go;Groovy;Java;Python
850,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
851,HTML/CSS;JavaScript;Python;SQL
852,C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL
853,C#;HTML/CSS;JavaScript;SQL;TypeScript
854,C++;Python
855,C#;C++
856,C#;HTML/CSS;JavaScript;PHP;SQL
857,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript;VBA
858,HTML/CSS;JavaScript;PHP
859,HTML/CSS;Java;JavaScript;Python;SQL
860,Bash/Shell;C;C#;C++;Python
861,C;C++;Java;JavaScript;Matlab;Python;R
862,C;C#;C++;Delphi;HTML/CSS;JavaScript;Objective-C;PowerShell;Python;SQL;VBA
863,Java;JavaScript;PHP
864,Java;Python;Scala
865,C;C#;C++;Dart;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
866,C#;Kotlin;PHP
867,C++;Java;Kotlin;Swift
868,C#;C++;HTML/CSS;JavaScript;PHP;SQL
869,HTML/CSS;Node.js;TypeScript
870,C++
871,C++;HTML/CSS;Java;JavaScript;SQL;VBA
872,Bash/Shell;HTML/CSS;JavaScript;PHP;Python;SQL
873,C;C++;Java;JavaScript;Node.js;Python;SQL;TypeScript
874,HTML/CSS;Java;JavaScript;Python;SQL;TypeScript
875,Bash/Shell;HTML/CSS;JavaScript;Node.js;TypeScript
876,Assembly;C;C#;C++;F#;Haskell;HTML/CSS;Java;PowerShell;Python;SQL;VBA
877,C#;HTML/CSS;Python;SQL;TypeScript;VBA
878,C#;Python;TypeScript
879,Dart;HTML/CSS;JavaScript;Node.js;PHP;SQL
880,Dart;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
881,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;Rust
882,Bash/Shell;C#;HTML/CSS;JavaScript;Python;SQL;VBA
883,HTML/CSS;JavaScript;Python;SQL
884,HTML/CSS;JavaScript;Node.js;Python;TypeScript
885,HTML/CSS;Java;JavaScript;PHP;Python;SQL;VBA
886,Java;JavaScript;Node.js;Python;SQL;TypeScript
887,HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;Ruby;SQL;TypeScript;VBA
888,C++;HTML/CSS;JavaScript;Node.js;PowerShell
889,Bash/Shell;HTML/CSS;Java;JavaScript;Node.js;PowerShell;Python;SQL;TypeScript
890,HTML/CSS;JavaScript;PHP;SQL;TypeScript
891,Bash/Shell;Objective-C;Swift
892,Bash/Shell;C;Java;JavaScript;Kotlin;Python;SQL;TypeScript
893,Bash/Shell;C#;C++;HTML/CSS;JavaScript;Node.js;PHP;Python;SQL
894,C#;Dart;Go;Java;Kotlin
895,C#;HTML/CSS;JavaScript;Python;TypeScript;VBA
896,Java
897,HTML/CSS;Java;JavaScript;Kotlin;SQL;TypeScript
898,C++;Dart;Python
899,Kotlin
900,Dart;Java;Kotlin;PHP
901,Groovy;Java;Kotlin;TypeScript
902,HTML/CSS;JavaScript;PHP;Python;SQL;TypeScript
903,C++;Matlab;Python;SQL
904,HTML/CSS;Java;Python;SQL
905,Assembly;Bash/Shell;C;C++;Go;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;Ruby;Rust;SQL;TypeScript
906,C;C#;Dart;Java;JavaScript;Python
907,
908,Assembly;Bash/Shell;C;Java;Matlab;PHP;Python
909,C;C++;HTML/CSS;Java;JavaScript;Kotlin;Node.js;PHP;PowerShell;Python;SQL
910,Elixir;Node.js;Python
911,Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;Matlab;SQL;VBA
912,HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
913,C;C++;Dart;Go
914,Bash/Shell;PHP;Python
915,C;Python
916,Java;Kotlin;Swift
917,Bash/Shell;Python
918,Bash/Shell;Java;Python;Scala;SQL
919,C#
920,Bash/Shell;C#;C++;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PHP;Python;SQL;TypeScript
921,Dart;HTML/CSS;JavaScript;Node.js;Python;TypeScript
922,HTML/CSS;JavaScript;PHP
923,Bash/Shell;C;C#;C++;HTML/CSS;Java;JavaScript;Node.js;PHP;PowerShell;Python;SQL
924,Python
925,Bash/Shell;C;C++;Rust;Swift
926,Groovy;Java;Kotlin;SQL
927,HTML/CSS;Java;JavaScript;Node.js;Rust;TypeScript
928,HTML/CSS;JavaScript;Node.js;Python;TypeScript
929,C#;C++;Go;JavaScript;Python
930,SQL
931,Java;Python;R;SQL
932,Dart;Delphi
933,C;C++;HTML/CSS;Java;JavaScript
934,Bash/Shell;Go
935,Java
936,Bash/Shell;C++;HTML/CSS;Java;JavaScript;SQL
937,JavaScript;TypeScript
938,C;C#;C++;HTML/CSS;JavaScript;Node.js;Objective-C;PHP;Python;SQL
939,Assembly;C;C++;HTML/CSS;Java;JavaScript;Python;SQL
940,C++;Dart;Objective-C;Swift
941,Java;JavaScript;Python;SQL;TypeScript
942,Bash/Shell;Dart;Node.js;TypeScript
943,Bash/Shell;C#;Go;HTML/CSS;Java;JavaScript;Node.js;Ruby;SQL;TypeScript
944,C#;Go;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL;TypeScript;VBA
945,C++;HTML/CSS;Java;JavaScript;Node.js;SQL;TypeScript
946,C++;Java;Kotlin;Objective-C;Python;Swift
947,Bash/Shell;C#;HTML/CSS;JavaScript;PHP;Python;SQL
948,Bash/Shell;C;C++;Elixir;Erlang;HTML/CSS;JavaScript;Node.js;Python;Rust;SQL;TypeScript
949,HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL
950,HTML/CSS;Matlab;Python
951,Bash/Shell;C#;Groovy;Java;PowerShell;SQL;VBA
952,Bash/Shell;C++;Java;Perl;Python
953,HTML/CSS;JavaScript;PHP;TypeScript
954,C#;HTML/CSS;JavaScript;SQL;TypeScript
955,C;C#;C++;HTML/CSS;Java;Python
956,Java;JavaScript;Kotlin;Objective-C;Swift
957,PHP
958,Haskell;JavaScript;Python
959,JavaScript;Node.js;TypeScript
960,Bash/Shell;C;HTML/CSS;JavaScript;Node.js;PHP;Python;TypeScript
961,HTML/CSS;Java;Node.js;Python;TypeScript
962,C++;Objective-C;Python;Swift
963,Bash/Shell;Go;Python
964,Bash/Shell;C#;C++;Delphi;HTML/CSS;Java;JavaScript;Node.js;Objective-C;PHP;PowerShell;Python;SQL;TypeScript;VBA
965,Haskell;JavaScript;Kotlin;Node.js;PHP;Python;SQL
966,C#;HTML/CSS;Java;JavaScript;Python
967,HTML/CSS;JavaScript;Node.js;Python
968,C;Java;PHP;Python
969,HTML/CSS;Java;JavaScript;TypeScript
970,HTML/CSS;Java;JavaScript;Kotlin;Node.js;SQL;TypeScript
971,HTML/CSS;JavaScript;Kotlin;Python
972,Python;SQL
973,Bash/Shell;C++;HTML/CSS;Python;SQL
974,Clojure;Python
975,Bash/Shell;Go;Node.js;SQL
976,HTML/CSS;JavaScript;Node.js
977,Go;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
978,Java;Kotlin
979,HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL
980,C;Dart;HTML/CSS;Java;JavaScript;Node.js;Python;TypeScript
981,Bash/Shell;C;Dart;Go;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
982,Bash/Shell;C;C++;Clojure;Java;JavaScript;PowerShell;Python;Ruby
983,Go;Groovy;HTML/CSS;JavaScript;Node.js;Swift
984,
985,JavaScript;Node.js;TypeScript
986,Bash/Shell;C++;Python
987,C++;HTML/CSS;Java;JavaScript;Matlab;Python
988,HTML/CSS;JavaScript;Node.js;Python;SQL;Swift;TypeScript
989,Bash/Shell;C#;C++;PowerShell;Python;SQL
990,Bash/Shell;HTML/CSS;JavaScript;Python;TypeScript
991,Assembly;C;C++;Java;Kotlin;PHP;SQL
992,HTML/CSS;JavaScript;Node.js;Python
993,C++;HTML/CSS;JavaScript;Node.js;Python;SQL;TypeScript
994,C#;HTML/CSS
995,Bash/Shell;C;Go;HTML/CSS;JavaScript;Matlab;Node.js;Python;SQL
996,C;C#;C++;Dart;HTML/CSS;JavaScript;Kotlin;Node.js;PHP;Python;SQL;TypeScript
997,Bash/Shell;Java;JavaScript;Kotlin
998,HTML/CSS;JavaScript;TypeScript
999,Objective-C;Swift
1000,Assembly;C++;Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;SQL
1001,C#;JavaScript;Python;TypeScript
1002,SQL
1003,C++;HTML/CSS;Java;JavaScript;Python;SQL
1004,C#;HTML/CSS;JavaScript;Node.js;Python;TypeScript
1005,C;C++;Matlab;Python;SQL
1006,Assembly;Bash/Shell;C;Go;HTML/CSS;JavaScript;Python
1007,C#;C++;HTML/CSS;JavaScript;SQL
1008,Assembly;Bash/Shell;C;C++;Dart;Erlang;HTML/CSS;JavaScript;Node.js;Python
1009,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;Python;Ruby;SQL;TypeScript
1010,C#;HTML/CSS;JavaScript;SQL
1011,Bash/Shell;C#;Go;HTML/CSS;JavaScript;Node.js;Python;SQL
1012,Bash/Shell;Go;Java;Node.js;Python
1013,HTML/CSS;JavaScript;Node.js;PHP
1014,HTML/CSS;JavaScript;TypeScript
1015,Go;Java;Node.js;PowerShell;SQL;TypeScript
1016,HTML/CSS;JavaScript;Ruby
1017,Scala;TypeScript
1018,C#;Java;JavaScript;Node.js;Ruby;SQL
1019,C#;Dart;HTML/CSS;Java;JavaScript;Node.js;PHP;Python;SQL
1020,JavaScript;PHP
1021,HTML/CSS;JavaScript;Node.js;TypeScript
1022,JavaScript;PHP;Python
1023,Bash/Shell;Java;Rust;SQL
1024,Python;SQL
1025,Bash/Shell;C++;PHP;PowerShell;Python;SQL;VBA
1026,C#
1027,HTML/CSS;Java;JavaScript;Python
1028,Bash/Shell;HTML/CSS;JavaScript;Python;Rust
1029,Bash/Shell;HTML/CSS;Java;JavaScript;PowerShell;Python
1030,C++;HTML/CSS;JavaScript;PowerShell;Python;SQL
1031,HTML/CSS;JavaScript;Ruby;Rust;SQL;TypeScript
1032,C#;HTML/CSS;Java;JavaScript;PHP;SQL;TypeScript
1033,Bash/Shell;C#;HTML/CSS;JavaScript;Node.js;PowerShell;SQL;TypeScript
1034,Bash/Shell;C++;HTML/CSS;JavaScript;Objective-C;PHP;Python;SQL;TypeScript
1035,Bash/Shell;Go;Python;Ruby
1036,Java;Swift
1037,C;Java;Kotlin;Ruby
1038,C#;Dart;HTML/CSS;PowerShell;TypeScript
1039,JavaScript;Python
1040,C#;HTML/CSS;Java;PowerShell;Python;SQL
1041,Bash/Shell;Python;R;Rust
